"@FCC THIS IS A DISGRACE, EVEN WORSE THAN @NBC USUALLY IS, WHICH IS REALLY BAD. SLEEPY EYES MUST BE FIRED!",trump
"This is why it’s not really the Lamestream Media, it’s the Rigged Media....and it is what I’m up against. It was corrupt in 2016. Now it is much more corrupt, and what you are seeing is the least of it....but WE WILL WIN AGAIN!",trump
OBAMAGATE!,trump
Sleepy Eyes Chuck Todd should be FIRED by “Concast” (NBC) for this fraud. He knew exactly what he was doing. Public Airwaves = Fake News! @AjitPaiFCC @FCC,trump
"He got caught, OBAMAGATE!",trump
Thank you!,trump
".@CBS and their show, @60Minutes, are doing everything within their power, which is far less today than it was in the past, to defend China and the horrible Virus pandemic that was inflicted on the USA and the rest of the World. I guess they want to do business in China!",trump
This book is a MUST BUY!,trump
OBAMAGATE!,trump
.@brianstelter is just a poor man’s lapdog for AT&amp;T!,trump
"Wow, this is BIG!",trump
Thank you!,trump
"More Fake News, this time from Jimmy Kimmel’s last place show!",trump
Thank you to Eli Lake!,trump
"The biggest political crime in American history, by far!",trump
HAPPY MOTHER’S DAY!,trump
Congratulations to Officer John Catanzara for being elected President of the Chicago Police Union. He always “Gets the Job Done”. #MAGA @foxandfriends,trump
True!,trump
Thank you Mike!,trump
"We are getting great marks for the handling of the CoronaVirus pandemic, especially the very early BAN of people from China, the infectious source, entering the USA. Compare that to the Obama/Sleepy Joe disaster known as H1N1 Swine Flu. Poor marks, bad polls - didn’t have a clue!",trump
"When are the Fake Journalists, who received unwarranted Pulitzer Prizes for Russia, Russia, Russia, and the Impeachment Scam, going to turn in their tarnished awards so they can be given to the real journalists who got it right. I’ll give you the names, there are plenty of them!",trump
A great man for Washington! Will Drain the Swamp!,trump
So great to see our Country starting to open up again!,trump
...And we caught them and their illegal activities!,trump
"Governor @GavinNewsom of California won’t let restaurants, beaches and stores open, but he installs a voting booth system in a highly Democrat area (supposed to be mail in ballots only) because our great candidate, @MikeGarcia2020, is winning by a lot. CA25 Rigged Election!",trump
"Starting early next week, at my order, the USA will be purchasing, from our Farmers, Ranchers & Specialty Crop Growers, 3 Billion Dollars worth of Dairy, Meat & Produce for Food Lines & Kitchens. “FARMERS TO FAMILY FOOD BOX” Great news for all! @SecretarySonny @ZippyDuvall",trump
"Why is it that all of the political pundits & consultants that I beat so easily & badly, people that charged their clients far more than their services were worth, have become so totally “unhinged” when it come to your favorite President, me. These people are stone cold crazy!",trump
...And many more!,trump
CA25 is a Rigged Election. Trying to steal it from @MikeGarcia2020. @GavinNewsom must act now!,trump
TRANSITION TO GREATNESS!,trump
"Mike has my complete & total endorsement. We need him badly in Washington. A great fighter pilot & hero, & a brilliant Annapolis grad, Mike will never let you down. Mail in ballots, & check that they are counted!",trump
"So in California, the Democrats, who fought like crazy to get all mail in only ballots, and succeeded, have just opened a voting booth in the most Democrat area in the State. They are trying to steal another election. It’s all rigged out there. These votes must not count. SCAM!",trump
"Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers, and cut their salaries while bumping up her pay. Now she’s mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25!",trump
"....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany!",trump
"Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business, supports our Incredible Farmers, Loves our Military and our Vets....",trump
....must read for anybody looking for U.S. Security and Protection. Go get it now and make Tom a Top Best Seller — he deserves it!,trump
"Retired Ice Director Tom Homan knows more about the Border and Border Security than anyone. He’s a tough guy, but a good guy - and as smart as they come. His new book, “Defend The Border and Save Lives: Solving Our Most Important Humanitarian and Security Crisis” is a....",trump
DRAIN THE SWAMP!,trump
"Yesterday was a BIG day for Justice in the USA. Congratulations to General Flynn, and many others. I do believe there is MUCH more to come! Dirty Cops and Crooked Politicians do not go well together!",trump
I will be interviewed on @foxandfriends at 8:00 A.M. Enjoy!,trump
https://twitter.com/realDonaldTrump/status/1258432889303248896,trump
"Today, @FLOTUS celebrates the two year anniversary of #BeBest, her initiative dedicated to bringing awareness to issues that impact the lives of children. Congratulations, and thank you! https://www.whitehouse.gov/briefings-statements/first-lady-melania-trump-celebrates-second-anniversary-best/",trump
"....are getting caught doing very evil things, and Republicans should take note. This was grave misconduct by the Obama Justice Department! @GovChristie",trump
"Congratulations to former Governor of New Jersey, Chris Christie, and all others involved, on a complete and total exoneration (with a 9-0 vote by the U.S. Supreme Court) on the Obama DOJ Scam referred to as “Bridgegate.” The Democrats....",trump
"As you know, I designated this day to be a National Day of Prayer. As our Nation heals, our Spirit has never been Stronger!",trump
The Fake News has reached an all time high!,trump
"....to it, as appropriate. The Task Force will also be very focused on Vaccines & Therapeutics. Thank you!",trump
"....gloves, gowns etc. are now plentiful. The last four Governors teleconference calls have been conclusively strong. Because of this success, the Task Force will continue on indefinitely with its focus on SAFETY & OPENING UP OUR COUNTRY AGAIN. We may add or subtract people ....",trump
"....produced in the thousands, and we have many to spare. We are helping other countries which are desperate for them. Likewise, after having been left little, we are now doing more testing than all other countries combined, and with superior tests. Face masks & shields,....",trump
"The White House CoronaVirus Task Force, headed by Vice President Mike Pence, has done a fantastic job of bringing together vast highly complex resources that have set a high standard for others to follow in the future. Ventilators, which were few & in bad shape, are now being....",trump
Thank you @Honeywell!,trump
"I was thrilled to be back in the Great State of Arizona with the incredible, patriotic, and hardworking men and women of @Honeywell!",trump
Will be doing a major interview tonight at 6:30 P.M. Eastern with @DavidMuir on @ABCWorldNews Tonight.,trump
"On #NationalTeacherDay, we recognize the countless men and women who dedicate their lives to instilling character, integrity, and knowledge in the hearts and minds of our Nation’s students, thank you!",trump
Getting ready to land in the Great State of Arizona!,trump
"Wow! Congratulations to Greg Gutfeld, a one time Trump Hater who has come all the way home. His Ratings easily beat no talent Stephen Colbert, nice guy Jimmy Fallon, and wacko “last placer” Jimmy Kimmel. Greg built his show from scratch, and did a great job in doing so. @FoxNews",trump
"Well run States should not be bailing out poorly run States, using CoronaVirus as the excuse! The elimination of Sanctuary Cities, Payroll Taxes, and perhaps Capital Gains Taxes, must be put on the table. Also lawsuit indemnification & business deductions for restaurants & ent.",trump
"Most of the money raised by the RINO losers of the so-called “Lincoln Project”, goes into their own pockets. With what I’ve done on Judges, Taxes, Regulations, Healthcare, the Military, Vets (Choice!) & protecting our great 2A, they should love Trump. Problem is, I BEAT THEM ALL!",trump
Remember this? Happy #CincoDeMayo!,trump
"The Do Nothing Democrats and their leader, the Fake News Lamestream Media, are doing everything possible to hurt and disparage our Country. No matter what we do or say, no matter how big a win, they report that it was a loss, or not good enough. The Enemy of the People!",trump
"For the constant criticism from the Do Nothing Democrats and their Fake News partners, here is the newest chart on our great testing “miracle"" compared to other countries. Dems and LameStream Media should be proud of the USA, instead of always ripping us down!",trump
"Governors should let roads and highway construction begin before heavy traffic starts, which will be soon. Some Governors never stopped, which proved to be very smart. They built and fixed roads during long no traffic periods. Also, saved big dollars!",trump
Heading to Arizona!,trump
Oil prices moving up nicely as demand begins again!,trump
Exciting to see our Country starting to open up again!,trump
"....lost for Evan “McMuffin” McMullin (to me). Steve Schmidt & Reed Galvin lost for John McCain, Romney’s campaign manager (?) lost big to “O”, & Jennifer Horn got thrown out of the New Hampshire Republican Party. They’re all LOSERS, but Abe Lincoln, Republican, is all smiles!",trump
"....because they don’t know how to win, and their so-called Lincoln Project is a disgrace to Honest Abe. I don’t know what Kellyanne did to her deranged loser of a husband, Moonface, but it must have been really bad. John Weaver lost big for Kasich (to me). Crazed Rick Wilson....",trump
"....get even for all of their many failures. You see, these loser types don’t care about 252 new Federal Judges, 2 great Supreme Court Justices, a rebuilt military, a protected 2nd Amendment, biggest EVER Tax & Regulation cuts, and much more. I didn’t use any of them....",trump
"A group of RINO Republicans who failed badly 12 years ago, then again 8 years ago, and then got BADLY beaten by me, a political first timer, 4 years ago, have copied (no imagination) the concept of an ad from Ronald Reagan, “Morning in America”, doing everything possible to....",trump
THANK YOU #USNSComfort!,trump
MSDNC and FAKE NEWS CNN are going wild trying to protect China!,trump
"A great new book, “Fortitude: American Resilience in the Era of Outrage” by former Navy Seal, and current Texas Congressman @DanCrenshawTX, is now available. A fantastic guy — get your copy today!",trump
"Interesting? By Congress not wanting the special 5 minute testing apparatus, they are saying that they are not “essential”. In any event, we have great testing capacity, and have performed 6.5 million tests, which is more than every country in the world, combined!",trump
"Mexico is sadly experiencing very big CoronaVirus problems, and now California, get this, doesn’t want people coming over the Southern Border. A Classic! They are sooo lucky that I am their President. Border is very tight and the Wall is rapidly being built!",trump
"Republicans love the biggest Tax Cuts, Rebuilt Military, Choice for Vets, saving 2nd Amendment and many other things my Administration has done, but what they love beyond all else is 252 (so far!) Federal Judges, not including two great Supreme Court Justices. A Big Record!",trump
"And I’m Endorsing you also Lacy, you truly deserve it. You are doing a great job, and Omar is a disaster who wants much higher taxes, hates our Military & our Vets, demands Open Borders, and is fighting to take away our great 2nd Amendment. Good luck Lacy!",trump
"Getting great reviews, finally, for how well we are handling the pandemic, especially our strong production of desperately needed ventilators, the building of field hospitals & beds, and soon, the great things we are doing on testing. People are really working well together!",trump
"“Concast” should open up a long overdue Florida Cold Case against Psycho Joe Scarborough. I know him and Crazy Mika well, used them beautifully in the last Election, dumped them nicely, and will state on the record that he is “nuts”. Besides, bad ratings! #OPENJOECOLDCASE",trump
I’m with the TRUCKERS all the way. Thanks for the meeting at the White House with my representatives from the Administration. It is all going to work out well!,trump
Thank you Ryan. Working hard!,trump
"....Fake News got it wrong again, as always, and tens of thousands of lives were saved by my EARLY BAN of China into our Country. The people that we’re allowed were heavily scrutinized and tested U.S. citizens, and as such, I welcome them with open arms!",trump
"Intelligence has just reported to me that I was correct, and that they did NOT bring up the CoronaVirus subject matter until late into January, just prior to my banning China from the U.S. Also, they only spoke of the Virus in a very non-threatening, or matter of fact, manner...",trump
Thank you very much to our beautiful “boaters.” I will never let you down!,trump
"....And then came a Plague, a great and powerful Plague, and the World was never to be the same again! But America rose from this death and destruction, always remembering its many lost souls, and the lost souls all over the World, and became greater than ever before!",trump
So nice to see this great honor. Thank you (but haven’t played golf in a long time)!,trump
Going well despite the Fake News!,trump
Some things never get old!,trump
Progress being made!,trump
Thank you!,trump
Keep punching Mike!,trump
Thank you!,trump
Wow!,trump
"Hopefully our Country will soon mend. We are all missing our wonderful rallies, and many other things!",trump
"Many complaints coming in about Maine. I love that State, won Maine 2 - Don’t make the cure worse than the problem itself. That can happen, you know!",trump
"The Fake News doesn’t show real polls. Lamestream Media is totally CORRUPT, the Enemy of the People!",trump
".@PeteHegseth “Oh bye the way, I appreciate the message from former President Bush, but where was he during Impeachment calling for putting partisanship aside.” @foxandfriends He was nowhere to be found in speaking up against the greatest Hoax in American history!",trump
"Beautiful, thank you to our GREAT @BlueAngels and @AFThunderbirds!",trump
"No reason to turn it down, except politics. We have plenty of testing. Maybe you need a new Doctor over there. Crazy Nancy will use it as an excuse not to show up to work!",trump
"The Democrats are just, as always, looking for trouble. They do nothing constructive, even in times of crisis. They don’t want to blame their cash cow, China, for the plague. China is blaming Europe. Dr. Fauci will be testifying before the Senate very soon! #DONOTHINGDEMOCRATS",trump
Not much time to sleep. Thank you!,trump
"So true, although Honest Abe wasn’t bad. Thank you!",trump
"She was thrown off The View like a dog, Zero T.V. Personas. Now Wallace is a 3rd rate lapdog for Fake News MSDNC (Concast). Doesn’t have what it takes!",trump
Very cool. Please thank him!,trump
"I, for one, am glad to see he is back, and well!",trump
"Border Wall is going up FAST. Over 172 miles already built. 450 miles by early next year, or sooner! Dems want OPEN BORDERS. I want STRONG BORDERS!",trump
"The Impeachment Hoax will be exposed. Crazy Nancy gets Nothing Done, that’s why she got thrown out as Speaker the first time. Also, she should come back to Washington now!",trump
"I hate to be promoting AT&T, but @OANN is Great News, not Fake News. Everybody should be carrying them!",trump
That’s right Jack. Keep up the good work!,trump
Thank you Michael. You also!,trump
The Russia Hoax is the biggest political scandal in American history. Treason!!! Lets see how it ends????,trump
Thank you!,trump
"96% Approval Rating in the Republican Party. Thank you! Also, just out, highest ever Approval Rating overall in the new Gallup Poll, and shows “Trump beating Sleepy Joe Biden.”",trump
"There is tremendous CoronaVirus testing capacity in Washington for the Senators returning to Capital Hill on Monday. Likewise the House, which should return but isn’t because of Crazy Nancy P. The 5 minute Abbott Test will be used. Please inform Dr. Brian P. Monahan. @MarkMeadows",trump
Don’t allow RIGGED ELECTIONS!,trump
....Together we will Fight for Small Businesses and Protect American Energy workers! Shelley has my Complete and Total Endorsement!,trump
"Senator Shelley Moore Capito (@CapitoforWV) is doing a tremendous job for the great people of West Virginia! She strongly defends our Second Amendment, Supports our Veterans and is Strong on Life and the Border....",trump
Concast (@NBCNews) and Fake News @CNN are going out of their way to say GREAT things about China. They are Chinese puppets who want to do business there. They use USA airwaves to help China. The Enemy of the People!,trump
"The Governor of Michigan should give a little, and put out the fire. These are very good people, but they are angry. They want their lives back again, safely! See them, talk to them, make a deal.",trump
"Cryin Chuck Schumer, compared to what other Senators have brought home to their states, has brought very little back to N.Y. A totally overrated loser, the one thing he has given them is SALT. He never even called me to stop it. No wonder Cuomo & most others can’t stand him. AOC!",trump
"Cryin’ Chuck Schumer was on a late night show using a false talking point over & over again. “We don’t have enough testing ,” he would repeat, when he knows we have done a great job on Testing, just like we have on Ventilators and everything else. He lied, gave NY SALT. Run AOC!",trump
Dirty Cop!,trump
"I have done more for farmers and ranchers than any President in history, and it has been my honor in doing so!",trump
“The only thing we got wrong is that it was even worse (the corruption) than we thought.” @Jim_Jordan DIRTY COPS!,trump
"Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers, and cut their salaries while bumping up her pay. Now she’s mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25!",trump
"....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany!",trump
"Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business, supports our Incredible Farmers, Loves our Military and our Vets....",trump
"Over 120 MILLION Economic Impact Payments have already gone out to hardworking Americans! If you haven’t yet received your payment, go to http://IRS.gov and click on “GET MY PAYMENT” to receive your money FAST!",trump
"We can’t let the Fake News, and their partner, the Radical Left, Do Nothing Democrats, get away with stealing the Election. They tried that in 2016. How did that work out?",trump
The Do Nothing Democrats!,trump
FAKE NEWS!,trump
Great!,trump
DIRTY COP JAMES COMEY GOT CAUGHT!,trump
Plus many!,trump
Really? Have you looked at the numbers lately!,trump
"FAKE POLLING, just like 2016 (but worse)!",trump
"What happened to General Michael Flynn, a war hero, should never be allowed to happen to a citizen of the United States again!",trump
"Does anybody really believe that Roger Stone, a man whose house was raided early in the morning by 29 gun toting FBI Agents (with Fake News @CNN closely in toe), was treated fairly. How about the jury forewoman with her unannounced hatred &amp; bias. Same scammers as General Flynn!",trump
"Despite reports to the contrary, Sweden is paying heavily for its decision not to lockdown. As of today, 2462 people have died there, a much higher number than the neighboring countries of Norway (207), Finland (206) or Denmark (443). The United States made the correct decision!",trump
Lyin’ Brian Williams of MSDNC!,trump
"I must admit that Lyin’ Brian Williams is, while dumber than hell, quite a bit smarter than Fake News @CNN “anchorman” Don Lemon, the “dumbest man on television”. Then you have Psycho Joe “What Ever Happened To Your Girlfriend?” Scarborough, another of the low I.Q. individuals!",trump
"Lyin’ Brian Williams of MSDNC, a Concast Scam Company, wouldn’t know the truth if it was nailed to his wooden forehead. Remember when he lied about his bravery in a helicopter? Totally made up story. He’s a true dummy who was thrown off Network News like a dog. Stay tuned!",trump
"Just told that Fake News @CNN is falsely reporting that I was recently shouting at my campaign manager over made up nonsense. Actually, he is doing a great job, I never shouted at him (been with me for years, including the 2016 win), &amp; have no intention to do so. Just FAKE NEWS!",trump
".@CNN doesn’t want to speak about their persecution of General Michael Flynn &amp; why they got the story so wrong. They, along with others, should pay a big price for what they have purposely done to this man &amp; his family. They won’t even cover the big breaking news about this scam!",trump
"Happy Birthday to three time Olympian and five term Congressman, @JimRyun!",trump
"No, I think Amash would make a wonderful candidate, especially since he is way behind in his district and has no chance of maintaining his Congressional seat. He almost always votes for the Do Nothing Dems anyway. I like him even more than Jill Stein!",trump
THANK YOU @MarkLevinShow!,trump
At least they admit it. The Failing @nytimes &amp; @washingtonpost never correct their Fake Reporting!,trump
"The only reason the U.S. has reported one million cases of CoronaVirus is that our Testing is sooo much better than any other country in the World. Other countries are way behind us in Testing, and therefore show far fewer cases!",trump
THANK YOU MICHAEL! @bittyandbeaus,trump
 https://twitter.com/realDonaldTrump/status/1255145720136359945,trump
Thank you @BlueAngels and @AFThunderbirds! #AmericaStrong https://twitter.com/BlueAngels/status/1255144203849326594,trump
"But I love Diamond & Silk, and so do millions of people!",trump
Texas to open businesses in phases beginning Friday. Great job being done by @GregAbbott_TX,trump
Many States moving to SAFELY & QUICKLY reopen!,trump
"We are doing far more, and better, Testing than any other country in the world, and yet the media does nothing but complain. No matter how good a job is done, the same as with the Ventilators, they will never say we are doing a great job, they will only viciously gripe!",trump
Because Shifty is a crooked politician!,trump
I will be having a White House Press Conference today at 5:30 P.M. Thank you!,trump
"Why should the people and taxpayers of America be bailing out poorly run states (like Illinois, as example) and cities, in all cases Democrat run and managed, when most of the other states are not looking for bailout help? I am open to discussing anything, but just asking?",trump
"FAKE NEWS, THE ENEMY OF THE PEOPLE!",trump
"There has never been, in the history of our Country, a more vicious or hostile Lamestream Media than there is right now, even in the midst of a National Emergency, the Invisible Enemy!",trump
"Blame the Democrats for any “lateness” in your Enhanced Unemployment Insurance. I wanted the money to be paid directly, they insisted it be paid by states for distribution. I told them this would happen, especially with many states which have old computers.",trump
So true!,trump
"American citizens! We were long ahead of Dems, who were all against the BAN.",trump
Great!,trump
They are one of the worst in the “news” business. Total slime balls!,trump
"They asked me to be at West Point on June 13th., & I will be there!",trump
"Laura, just another Fake News Report!",trump
"Does anybody get the meaning of what a so-called Noble (not Nobel) Prize is, especially as it pertains to Reporters and Journalists? Noble is defined as, “having or showing fine personal qualities or high moral principles and ideals.” Does sarcasm ever work?",trump
"Reports that H.H.S. Secretary @AlexAzar is going to be “fired” by me are Fake News. The Lamestream Media knows this, but they are desperate to create the perception of chaos &amp; havoc in the minds of the public. They never even called to ask. Alex is doing an excellent job!",trump
"....fraud @donnabrazile (and others who are even worse). Chris Wallace is nastier to Republicans than even Deface the Nation or Sleepy Eyes. The people who are watching @FoxNews, in record numbers (thank you President Trump), are angry. They want an alternative now. So do I!",trump
....Even the Radical Left Do Nothing Democrats laughed at the Fox suggestion. No respect for the people running @FoxNews. But Fox keeps on plugging to try and become politically correct. They put RINO Paul Ryan on their Board. They hire “debate questions to Crooked Hillary”....,trump
".@FoxNews just doesn’t get what’s happening! They are being fed Democrat talking points, and they play them without hesitation or research. They forgot that Fake News @CNN &amp; MSDNC wouldn’t let @FoxNews participate, even a little bit, in the poor ratings Democrat Debates.....",trump
"....schedule and eating habits, written by a third rate reporter who knows nothing about me. I will often be in the Oval Office late into the night & read & see that I am angrily eating a hamburger & Diet Coke in my bedroom. People with me are always stunned. Anything to demean!",trump
"I work from early in the morning until late at night, haven’t left the White House in many months (except to launch Hospital Ship Comfort) in order to take care of Trade Deals, Military Rebuilding etc., and then I read a phony story in the failing @nytimes about my work....",trump
"The people that know me and know the history of our Country say that I am the hardest working President in history. I don’t know about that, but I am a hard worker and have probably gotten more done in the first 3 1/2 years than any President in history. The Fake News hates it!",trump
".@CardinalDolan Thank you for a great call yesterday with Catholic Leaders, and a great Service today from @StPatsNYC!",trump
"Happy Birthday to Melania, our great First Lady!",trump
Had a great call with Catholic Leaders and Educators earlier today. I will be online tomorrow at 10:15 A.M. (Eastern) for Sunday Mass celebrated by @CardinalDolan at St. Patrick’s Cathedral (@StPatsNYC) in New York City. Join me: https://saintpatrickscathedral.org/live,trump
"I never said the pandemic was a Hoax! Who would say such a thing? I said that the Do Nothing Democrats, together with their Mainstream Media partners, are the Hoax. They have been called out & embarrassed on this, even admitting they were wrong, but continue to spread the lie!",trump
"Remember, the Cure can’t be worse than the problem itself. Be careful, be safe, use common sense!",trump
"What is the purpose of having White House News Conferences when the Lamestream Media asks nothing but hostile questions, & then refuses to report the truth or facts accurately. They get record ratings, & the American people get nothing but Fake News. Not worth the time & effort!",trump
"Was just informed that the Fake News from the Thursday White House Press Conference had me speaking & asking questions of Dr. Deborah Birx. Wrong, I was speaking to our Laboratory expert, not Deborah, about sunlight etc. & the CoronaVirus. The Lamestream Media is corrupt & sick!",trump
"If the Wall Street Journal “Editorial” writers had called, as they should have, they would have easily found that I was “NOT happy with the Georgia Governor on Tuesday night.” You said the opposite, and got it wrong as you often do!",trump
"The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”, I said that the Democrats, and the way they lied about it, are a Hoax. Also, it did start with “one person from China”, and then grew, & will be a “Miracle” end!",trump
"We have now Tested more than 5 Million People. That is more than any other country in the World, and even more than all major countries combined!",trump
"It is a wonderful feeling to know that our States are loaded up with Ventilators, many brand new and high quality just off of our production lines, and that we are now in a position to help other countries that so desperately need them. Every person needing a Ventilator got one!",trump
"Just spoke to Prime Minister Abiy Ahmed Ali of Ethiopia. His Country needs Ventilators, and the U.S. is in good position to help him. We will!",trump
"Many testing sites are, and have been, open & available. Just passed 5 Million Tests, far more than any other country in the world. In fact, more than all other major countries combined! Don’t believe the Fake News!",trump
Thank you to the people of Colorado for the warm and gracious notes and letters sent to me for all of the Ventilators we got for you. It was my great honor! @SenCoryGardner,trump
.@TripleH is a total winner!,trump
Thank you to William Perry Pendley of the Bureau of Land Management. Great job on @TuckerCarlson describing some of the most beautiful land in the world! @FoxNews,trump
I will be having a White House Press Conference today at 5:30 P.M. Thank you!,trump
"I will never let our Post Office fail. It has been mismanaged for years, especially since the advent of the internet and modern-day technology. The people that work there are great, and we’re going to keep them happy, healthy, and well!",trump
"Great conversation with President Lenin Moreno of the Republic of Ecuador. We will be sending them desperately needed Ventilators, of which we have recently manufactured many, and helping them in other ways. They are fighting hard against CoronaVirus!",trump
Just spoke to President Juan Orlando Hernandez of the Republic of Honduras. We work closely together on the Southern Border. Will be helping him with his request for Ventilators and Testing.,trump
"Great News! Randall Stephenson, the CEO of heavily indebted AT&T, which owns and presides over Fake News @CNN, is leaving, or was forced out. Anyone who lets a garbage “network” do and say the things that CNN does, should leave ASAP. Hopefully replacement will be much better!",trump
"I (or @VP) never gave Governor Brian Kemp an OK on those few businesses outside of the Guidelines. FAKE NEWS! Spas, beauty salons, tattoo parlors, &amp; barber shops should take a little slower path, but I told the Governor to do what is right for the great people of Georgia (&amp; USA)!",trump
"Just spoke to President Nayib Bukele of El Salvador. Will be helping them with Ventilators, which are desperately needed. They have worked well with us on immigration at the Southern Border!",trump
"Just spoke to my friend, President Joko Widodo of the Republic of Indonesia. Asking for Ventilators, which we will provide. Great cooperation between us!",trump
Our Country wants to move safely forward. There is a tremendous pent up demand. We will open big!,trump
"The Fake and totally corrupt News is after her as a means of getting to me. She’s smart and strong, knows the truth. Already a heroine to many!",trump
"Getting VERY good reviews of the job the Federal Government is doing on CoronaVirus. Ventilators, building hospitals, beds and yes, Testing, have been handled incredibly well. Testing is getting exponentially better every day. Love seeing our Country safely opening up!",trump
Important news!,trump
Disgraceful. Should join the Republican Party!,trump
"Governor @JimJusticeWV is a tremendous fighter for the incredible people of West Virginia. Big Jim is strong on Life, the Second Amendment, and Building the Wall! With Governors like Jim, America will recover and get back to business. Jim has my Complete and Total Endorsement!",trump
"Congressman @SteveStivers is doing a terrific job for the People of Ohio! He defends our Borders, Supports our Veterans, Strong on Crime, and the Second Amendment. Steve has my Complete and Total Endorsement!",trump
"Congressman Bill Posey is a tremendous fighter for the Great State of Florida. He is a big supporter of our #MAGA Agenda – Strong on Crime, the Second Amendment, and Loves our Veterans and Law Enforcement. Bill has my Complete and Total Endorsement!",trump
"Congressman @MikeTurnerOH is a strong supporter and fighter for the People of Ohio! He will help us #MAGA! He’s Strong on the Border, Tough on Crime, will Protect our Vets, and our GREAT Second Amendment. Mike has my Complete and Total Endorsement!",trump
"Congressman @Troy_Balderson is doing a GREAT job for the People of Ohio! He will always Protect your #2A, Defend our Borders, and Support Small Business – a great supporter of the #MAGA Agenda. Troy has my Complete and Total Endorsement!",trump
"Congressman @DaveJoyceOH14 is a tremendous fighter for the Great State of Ohio! He is Tough on Crime, our Border, Second Amendment, and helps us Combat Illegal Drugs! David has my Complete and Total Endorsement! https://secure.winred.com/davejoyce/donate",trump
"Congressman @BradWenstrup is doing a tremendous job for the People of Ohio! He’s a proud Veteran and is Strong on the Border, Tough on Crime, the Second Amendment, and Supports Small Business. Brad has my Complete and Total Endorsement! https://secure.winred.com/usabrad/donate",trump
....My co-chair in Utah and a really great guy. Sean has my Complete and Total Endorsement!,trump
"Utah Attorney General Sean Reyes (@SeanReyesUT) is a fighter and hard worker for the Great State of Utah. He is a big supporter of our #MAGA Agenda – Strong on Crime, the Second Amendment, and Loves our Law Enforcement....",trump
"Congressman John Curtis (@CurtisUT) gets things done for Utah! John fights for Small Businesses, will Lower your Taxes, and will protect your Second Amendment. He has my Complete and Total Endorsement!",trump
"....He’s 100% pro-life, strong on #2A and Loves our Military and Vets. Chris has my Complete and Total Endorsement!",trump
